INFO 2025-06-08 23:01:32,637 autoreload Watching for file changes with StatReloader
INFO 2025-06-08 23:40:07,402 basehttp "GET /admin/auth/user/add/ HTTP/1.1" 200 12488
INFO 2025-06-08 23:40:07,420 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,422 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,422 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,423 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,423 basehttp "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,427 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,427 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,428 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,428 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,429 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,430 basehttp "GET /static/admin/css/unusable_password_field.css HTTP/1.1" 200 663
INFO 2025-06-08 23:40:07,431 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-08 23:40:07,547 basehttp "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,548 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-06-08 23:40:07,549 basehttp "GET /static/admin/js/unusable_password_field.js HTTP/1.1" 200 1480
WARNING 2025-06-08 23:40:27,383 log Unauthorized: /api/users/register/
WARNING 2025-06-08 23:40:27,384 basehttp "POST /api/users/register/ HTTP/1.1" 401 172
WARNING 2025-06-08 23:41:16,302 log Not Found: /api/admin
WARNING 2025-06-08 23:41:16,303 basehttp "POST /api/admin HTTP/1.1" 404 4835
INFO 2025-06-08 23:41:26,048 basehttp "GET /admin/ HTTP/1.1" 200 8337
INFO 2025-06-08 23:41:29,049 basehttp "GET /admin/auth/user/add/ HTTP/1.1" 200 12488
INFO 2025-06-08 23:41:30,023 basehttp "GET /admin/ HTTP/1.1" 200 8337
